price,market_cap,volume,date,coin,daily_return,price_7d_avg,price_30d_avg,volatility_7d,high_volume,large_swing
4778.10916071381,577227233251.8729,41157770217.98017,2025-08-25 00:00:00,ethereum,0.08850386889625028,4475.4172179840625,4111.511377417811,6.94342607193124,False,False
4381.626176071471,529509245849.7141,48217069690.885376,2025-08-26 00:00:00,ethereum,-8.297905537660588,4484.610134947384,4132.817869091326,7.646281384446446,False,True
4602.369685333965,555061696726.733,35263906282.176544,2025-08-27 00:00:00,ethereum,5.037935697663998,4560.020691980733,4157.426030686943,7.28757817198104,False,True
4500.1451479982325,543608856125.4653,35898825608.295586,2025-08-28 00:00:00,ethereum,-2.2211283387660985,4584.256913299327,4181.220740753685,7.157633584458769,False,False
4507.560431032719,543249516158.12427,29189873860.227936,2025-08-29 00:00:00,ethereum,0.16477875247613571,4624.702890221044,4205.186142734582,7.029277601106223,False,False
4364.358521430426,526830870964.3115,38006835596.328514,2025-08-30 00:00:00,ethereum,-3.176927115971784,4558.293315882772,4223.750873412849,4.032775483413663,False,False
4373.360357620914,527539496668.2519,19199178188.100258,2025-08-31 00:00:00,ethereum,0.2062579448110613,4501.075640028791,4246.307456897376,4.077124643787852,False,False
4388.931464519364,529740073153.04834,22269795530.723904,2025-09-01 00:00:00,ethereum,0.35604445152379594,4445.478826286727,4276.499207209423,4.092128113761424,False,False
4303.202222745541,519534784996.7176,31725195638.84437,2025-09-02 00:00:00,ethereum,-1.9533055475317584,4434.275404383023,4306.689763020463,2.7098413061602376,False,False
4325.856306225941,521450862214.85895,32990260980.341236,2025-09-03 00:00:00,ethereum,0.5264471039882146,4394.773493081877,4334.299202300582,1.5277079996225085,False,False
4449.8670977283255,537549763927.1384,30818352470.84173,2025-09-04 00:00:00,ethereum,2.8667339533193337,4387.590914471891,4358.771138396356,1.9345249441294334,False,False
4298.094660544595,519319443328.1493,29893273380.076378,2025-09-05 00:00:00,ethereum,-3.4107184293483916,4357.667232973587,4381.626212673287,2.2804276328346957,False,False
4306.613513100346,519830732357.0378,37950930494.82325,2025-09-06 00:00:00,ethereum,0.19820067328790714,4349.417946069289,4402.378465790875,1.9976249116779154,False,False
